,URL,latitude,longitude
67,https://en.wikipedia.org/wiki/Uarini,"-2,99","-65,0911111111111"
68,https://en.wikipedia.org/wiki/Japur%C3%A1,"-1,82611111111111","-66,5988888888889"
69,https://en.wikipedia.org/wiki/Mara%C3%A3,"-1,85583333333333","-65,5808333333333"
70,https://en.wikipedia.org/wiki/Barcelos_Amazonas,"-0,9709","-62,9236"
71,https://en.wikipedia.org/wiki/Novo_Air%C3%A3o,"-2,62083333333333","-60,9438888888889"
72,https://en.wikipedia.org/wiki/Santa_Isabel_do_Rio_Negro,"-0,413888888888889","-65,0188888888889"
73,https://en.wikipedia.org/wiki/S%C3%A3o_Gabriel_da_Cachoeira,"-0,119166666666667","-67,0827777777778"
74,https://en.wikipedia.org/wiki/Amatur%C3%A1,"-3,36388888888889","-68,1977777777778"
75,https://en.wikipedia.org/wiki/Atalaia_do_Norte,"-4,37194444444444","-70,1919444444444"
76,https://en.wikipedia.org/wiki/Benjamin_Constant_Amazonas,"-4,38277777777778","-70,0308333333333"
77,https://en.wikipedia.org/wiki/Fonte_Boa_Amazonas,"-2,51388888888889","-66,0916666666667"
78,https://en.wikipedia.org/wiki/Juta%C3%AD,"-2,74694444444444","-66,7669444444445"
79,https://en.wikipedia.org/wiki/Santo_Ant%C3%B4nio_do_I%C3%A7%C3%A1,"-3,10194444444444","-67,94"
80,https://en.wikipedia.org/wiki/S%C3%A3o_Paulo_de_Oliven%C3%A7a,"-3,45944444444444","-68,9333333333333"
81,https://en.wikipedia.org/wiki/Tabatinga,"-4,2525","-69,9380555555556"
82,https://en.wikipedia.org/wiki/Tonantins,"-2,87277777777778","-67,8019444444444"
83,https://en.wikipedia.org/wiki/Carauari,"-4,88277777777778","-66,8958333333333"
84,https://en.wikipedia.org/wiki/Eirunep%C3%A9,"-6,6567","-69,8722"
85,https://en.wikipedia.org/wiki/Envira,"-7,43277777777778","-70,0227777777778"
86,https://en.wikipedia.org/wiki/Guajar%C3%A1,"-7,54583333333333","-72,5838888888889"
87,https://en.wikipedia.org/wiki/Ipixuna,"-7,05083333333333","-71,695"
88,https://en.wikipedia.org/wiki/Itamarati,"-6,425","-68,2527777777778"
89,https://en.wikipedia.org/wiki/Juru%C3%A1_Amazonas,"-3,48083333333333","-66,0688888888889"
90,https://en.wikipedia.org/wiki/Boca_do_Acre,"-8,75194444444444","-67,3977777777778"
91,https://en.wikipedia.org/wiki/Pauini,"-7,71388888888889","-66,9758333333333"
92,https://en.wikipedia.org/wiki/Apu%C3%AD,"-7,19694444444445","-59,8908333333333"
93,https://en.wikipedia.org/wiki/Borba_Amazonas,"-4,38777777777778","-59,5938888888889"
94,https://en.wikipedia.org/wiki/Humait%C3%A1_Amazonas,"-7,5172","-63,02"
95,https://en.wikipedia.org/wiki/Manicor%C3%A9,"-5,80888888888889","-61,3"
96,https://en.wikipedia.org/wiki/Novo_Aripuan%C3%A3,"-5,12138888888889","-60,3805555555556"
97,https://en.wikipedia.org/wiki/Canutama,"-6,53388888888889","-64,3827777777778"
98,https://en.wikipedia.org/wiki/L%C3%A1brea,"-7,25888888888889","-64,7977777777778"
99,https://en.wikipedia.org/wiki/Tapau%C3%A1,"-5,62777777777778","-63,1827777777778"
100,https://en.wikipedia.org/wiki/Almeirim_Par%C3%A1,"-1,52277777777778","-52,5819444444444"
101,https://en.wikipedia.org/wiki/Porto_de_Moz_Par%C3%A1,"-1,75","-52,2333333333333"
102,https://en.wikipedia.org/wiki/Faro_Par%C3%A1,"-2,1686","-56,7372"
103,https://en.wikipedia.org/wiki/Juruti_Par%C3%A1,"-2,15222222222222","-56,0922222222222"
104,https://en.wikipedia.org/wiki/%C3%93bidos_Par%C3%A1,"-1,9","-55,5166666666667"
105,https://en.wikipedia.org/wiki/Oriximin%C3%A1,"-1,76583333333333","-55,8658333333333"
106,https://en.wikipedia.org/wiki/Terra_Santa,"-2,103889","-56,486944"
107,https://en.wikipedia.org/wiki/Alenquer_Par%C3%A1,"-1,944818","-54,732019"
108,https://en.wikipedia.org/wiki/Belterra,"-2,63583333333333","-54,9369444444444"
109,https://en.wikipedia.org/wiki/Curu%C3%A1,"-1,88777777777778","-55,1169444444444"
110,https://en.wikipedia.org/wiki/Moju%C3%AD_dos_Campos,"-2,68472222222222","-54,6402777777778"
111,https://en.wikipedia.org/wiki/Monte_Alegre_Par%C3%A1,"-1,9972","-54,0725"
112,https://en.wikipedia.org/wiki/Placas,"-3,8674","-54,2172"
113,https://en.wikipedia.org/wiki/Prainha_Par%C3%A1,"-1,8","-53,48"
114,https://en.wikipedia.org/wiki/Santar%C3%A9m_Par%C3%A1,"-2,43","-54,72"
115,https://en.wikipedia.org/wiki/Cachoeira_do_Arari,"-1,01083333333333","-48,9627777777778"
116,https://en.wikipedia.org/wiki/Chaves_Par%C3%A1,"-0,16","-49,9877777777778"
117,https://en.wikipedia.org/wiki/Muan%C3%A1,"-1,52777777777778","-49,2169444444445"
118,https://en.wikipedia.org/wiki/Ponta_de_Pedras,"-1,39","-48,8708333333333"
119,https://en.wikipedia.org/wiki/Salvaterra,"-0,752777777777778","-48,5169444444444"
120,https://en.wikipedia.org/wiki/Santa_Cruz_do_Arari,"-0,663888888888889","-49,1627777777778"
121,https://en.wikipedia.org/wiki/Soure_Par%C3%A1,"-0,716944444444444","-48,5227777777778"
122,https://en.wikipedia.org/wiki/Afu%C3%A1,"-0,156944444444444","-50,3869444444444"
123,https://en.wikipedia.org/wiki/Anaj%C3%A1s,"-0,986944444444444","-49,94"
124,https://en.wikipedia.org/wiki/Breves_Par%C3%A1,"-1,68194444444444","-50,48"
125,https://en.wikipedia.org/wiki/Curralinho,"-1,81388888888889","-49,795"
126,https://en.wikipedia.org/wiki/S%C3%A3o_Sebasti%C3%A3o_da_Boa_Vista,"-1,71777777777778","-49,5408333333333"
127,https://en.wikipedia.org/wiki/Bagre_Par%C3%A1,"-1,9","-50,1638888888889"
128,https://en.wikipedia.org/wiki/Gurup%C3%A1,"-1,405","-51,64"
129,https://en.wikipedia.org/wiki/Melga%C3%A7o_Par%C3%A1,"-1,80388888888889","-50,7119444444445"
130,https://en.wikipedia.org/wiki/Portel_Par%C3%A1,"-1,93583333333333","-50,8208333333333"
131,https://en.wikipedia.org/wiki/Ananindeua,"-1,36583333333333","-48,3719444444444"
132,https://en.wikipedia.org/wiki/Barcarena_Par%C3%A1,"-1,50583333333333","-48,6258333333333"
133,https://en.wikipedia.org/wiki/Bel%C3%A9m,"-1,45583333333333","-48,5038888888889"
134,https://en.wikipedia.org/wiki/Benevides_Brazil,"-1,36666666666667","-48,25"
135,https://en.wikipedia.org/wiki/Marituba,"-10,2833333333333","-36,4"
136,https://en.wikipedia.org/wiki/Santa_B%C3%A1rbara_do_Par%C3%A1,"-1,22389","-48,2939"
137,https://en.wikipedia.org/wiki/Bujaru,"-1,51666666666667","-48,0166666666667"
138,https://en.wikipedia.org/wiki/Castanhal,"-1,2972","-47,9161"
139,https://en.wikipedia.org/wiki/Inhangapi,"-1,41666666666667","-47,8833333333333"
140,https://en.wikipedia.org/wiki/Santa_Isabel_do_Par%C3%A1,"-48,1833333333333","-1,26666666666667"
141,https://en.wikipedia.org/wiki/Santo_Ant%C3%B4nio_do_Tau%C3%A1,"-48,1333333333333","-1,18333333333333"
142,https://en.wikipedia.org/wiki/Augusto_Corr%C3%AAa,"-1,0272","-46,6446"
143,https://en.wikipedia.org/wiki/Bonito_Par%C3%A1,"-1,36277777777778","-47,3069444444444"
144,https://en.wikipedia.org/wiki/Bragan%C3%A7a_Par%C3%A1,"-1,06277777777778","-46,7727777777778"
145,https://en.wikipedia.org/wiki/Capanema_Par%C3%A1,"-1,19583333333333","-47,1808333333333"
146,https://en.wikipedia.org/wiki/Igarap%C3%A9-A%C3%A7u,"-1,12694444444444","-47,6177777777778"
147,https://en.wikipedia.org/wiki/Nova_Timboteua,"-1,2","-47,4"
148,https://en.wikipedia.org/wiki/Peixe-Boi,"-1,2","-47,3"
149,https://en.wikipedia.org/wiki/Primavera_Par%C3%A1,"-0,942777777777778","-47,1158333333333"
150,https://en.wikipedia.org/wiki/Quatipuru,"-0,866666666666667","-46,9833333333333"
151,https://en.wikipedia.org/wiki/Santa_Maria_do_Par%C3%A1,"-1,35","-47,5666666666667"
152,https://en.wikipedia.org/wiki/Santar%C3%A9m_Novo,"-0,933333333333333","-47,3833333333333"
153,https://en.wikipedia.org/wiki/S%C3%A3o_Francisco_do_Par%C3%A1,"-1,16889","-47,795"
154,https://en.wikipedia.org/wiki/Tracuateua,"-1,08333333333333","-46,9"
155,https://en.wikipedia.org/wiki/Abaetetuba,"-1,71777777777778","-48,8827777777778"
156,https://en.wikipedia.org/wiki/Bai%C3%A3o_Par%C3%A1,"-2,79083333333333","-49,6719444444444"
157,https://en.wikipedia.org/wiki/Camet%C3%A1,"-2,24388888888889","-49,4958333333333"
158,https://en.wikipedia.org/wiki/Igarap%C3%A9-Miri,"-1,98333333333333","-48,9666666666667"
159,https://en.wikipedia.org/wiki/Limoeiro_do_Ajuru,"-1,91666666666667","-49,3833333333333"
160,https://en.wikipedia.org/wiki/Mocajuba,"-2,58333333333333","-49,5"
161,https://en.wikipedia.org/wiki/Oeiras_do_Par%C3%A1,"-1,96666666666667","-49,85"
162,https://en.wikipedia.org/wiki/Aurora_do_Par%C3%A1,"-2,13389","-47,5628"
163,https://en.wikipedia.org/wiki/Cachoeira_do_Piri%C3%A1,"-1,67083","-46,5289"
164,https://en.wikipedia.org/wiki/Capit%C3%A3o_Po%C3%A7o,"-1,75","-47,0833333333333"
165,https://en.wikipedia.org/wiki/Garraf%C3%A3o_do_Norte,"-1,93389","-47,0528"
166,https://en.wikipedia.org/wiki/Ipixuna_do_Par%C3%A1,"-2,55778","-47,4939"
167,https://en.wikipedia.org/wiki/Irituia,"-1,76666666666667","-47,4333333333333"
168,https://en.wikipedia.org/wiki/M%C3%A3e_do_Rio,"-2,06","-47,5528"
169,https://en.wikipedia.org/wiki/Nova_Esperan%C3%A7a_do_Piri%C3%A1,"-2,26889","-46,9658"
170,https://en.wikipedia.org/wiki/Our%C3%A9m_Par%C3%A1,"-1,55","-47,1"
171,https://en.wikipedia.org/wiki/Santa_Luzia_do_Par%C3%A1,"-1,51694","-46,9419"
172,https://en.wikipedia.org/wiki/S%C3%A3o_Domingos_do_Capim,"-1,675","-47,775"
173,https://en.wikipedia.org/wiki/S%C3%A3o_Miguel_do_Guam%C3%A1,"-1,61666666666667","-47,45"
174,https://en.wikipedia.org/wiki/Viseu_Par%C3%A1,"-1,19694444444444","-46,14"
175,https://en.wikipedia.org/wiki/Colares_Par%C3%A1,"-0,936944444444444","-48,2819444444444"
176,https://en.wikipedia.org/wiki/Curu%C3%A7%C3%A1,"-0,733889","-47,855"
177,https://en.wikipedia.org/wiki/Magalh%C3%A3es_Barata,"-0,795","-47,5978"
178,https://en.wikipedia.org/wiki/Maracan%C3%A3_Par%C3%A1,"-0,765","-47,45"
179,https://en.wikipedia.org/wiki/Marapanim,"-0,7","-47,7"
180,https://en.wikipedia.org/wiki/Salin%C3%B3polis,"-0,6276","-47,3456"
181,https://en.wikipedia.org/wiki/S%C3%A3o_Caetano_de_Odivelas,"-0,75","-48,0333333333333"
182,https://en.wikipedia.org/wiki/S%C3%A3o_Jo%C3%A3o_da_Ponta,"-0,833333333333333","-47,9166666666667"
183,https://en.wikipedia.org/wiki/S%C3%A3o_Jo%C3%A3o_de_Pirabas,"-0,766666666666667","-47,1666666666667"
184,https://en.wikipedia.org/wiki/Terra_Alta_Par%C3%A1,"-1,03777777777778","-47,9077777777778"
185,https://en.wikipedia.org/wiki/Vigia_Par%C3%A1,"-0,858333333333333","-48,1416666666667"
186,https://en.wikipedia.org/wiki/Acar%C3%A1,"-1,96083333333333","-48,1969444444444"
187,https://en.wikipedia.org/wiki/Conc%C3%B3rdia_do_Par%C3%A1,"-1,99083","-47,9489"
188,https://en.wikipedia.org/wiki/Moju,"-1,88333333333333","-48,7666666666667"
189,https://en.wikipedia.org/wiki/Tail%C3%A2ndia_Par%C3%A1,"-2,93333333333333","-48,95"
190,https://en.wikipedia.org/wiki/Tom%C3%A9-A%C3%A7u,"-2,41666666666667","-48,15"
191,https://en.wikipedia.org/wiki/Concei%C3%A7%C3%A3o_do_Araguaia,"-7,55388888888889","-49,7127777777778"
192,https://en.wikipedia.org/wiki/Floresta_do_Araguaia,"-7,5539","-49,7122"
193,https://en.wikipedia.org/wiki/Santa_Maria_das_Barreiras,"-8,855","-49,7219444444445"
194,https://en.wikipedia.org/wiki/Santana_do_Araguaia,"-9,2389","-50,3661"
195,https://en.wikipedia.org/wiki/Brejo_Grande_do_Araguaia,"-5,69889","-48,4128"
196,https://en.wikipedia.org/wiki/Marab%C3%A1,"-5,35","-49,1166666666667"
197,https://en.wikipedia.org/wiki/Palestina_do_Par%C3%A1,"-5,74194","-48,3169"
198,https://en.wikipedia.org/wiki/S%C3%A3o_Domingos_do_Araguaia,"-5,53778","-48,7328"
199,https://en.wikipedia.org/wiki/S%C3%A3o_Jo%C3%A3o_do_Araguaia,"-5,38333333333333","-48,7666666666667"
200,https://en.wikipedia.org/wiki/Abel_Figueiredo,"-4,95389","-48,3928"
201,https://en.wikipedia.org/wiki/Bom_Jesus_do_Tocantins,"-8,965","-48,1658333333333"
202,https://en.wikipedia.org/wiki/Dom_Eliseu,"-4,285","-47,505"
203,https://en.wikipedia.org/wiki/Goian%C3%A9sia_do_Par%C3%A1,"-3,84277777777778","-49,0969444444445"
204,https://en.wikipedia.org/wiki/Paragominas,"-2,99583333333333","-47,3527777777778"
205,https://en.wikipedia.org/wiki/Rondon_do_Par%C3%A1,"-4,77583","-48,0669"
206,https://en.wikipedia.org/wiki/Ulian%C3%B3polis,"-3,75583","-47,5008"
207,https://en.wikipedia.org/wiki/%C3%81gua_Azul_do_Norte,"-6,79083333333333","-50,4669444444445"
208,https://en.wikipedia.org/wiki/Cana%C3%A3_dos_Caraj%C3%A1s,"-6,49694444444445","-49,8777777777778"
209,https://en.wikipedia.org/wiki/Curion%C3%B3polis,"-6,09083333333333","-49,5408333333333"
210,https://en.wikipedia.org/wiki/Eldorado_dos_Caraj%C3%A1s,"-6,10389","-49,355"
211,https://en.wikipedia.org/wiki/Parauapebas,"-6,06777777777778","-49,9019444444444"
212,https://en.wikipedia.org/wiki/Pau_D%27Arco_Par%C3%A1,"-7,83277777777778","-50,0438888888889"
213,https://en.wikipedia.org/wiki/Pi%C3%A7arra,"-6,43778","-48,8719"
214,https://en.wikipedia.org/wiki/Reden%C3%A7%C3%A3o_Par%C3%A1,"-8,02888888888889","-50,0308333333333"
215,https://en.wikipedia.org/wiki/Rio_Maria,"-3,83778","-50,6378"
216,https://en.wikipedia.org/wiki/S%C3%A3o_Geraldo_do_Araguaia,"-6,4","-48,5333333333333"
217,https://en.wikipedia.org/wiki/Sapucaia_Par%C3%A1,"-6,9472","-50,575"
218,https://en.wikipedia.org/wiki/Xinguara,"-7,095","-49,9458"
219,https://en.wikipedia.org/wiki/Bannach,"-7,34778","-50,3958"
220,https://en.wikipedia.org/wiki/Cumaru_do_Norte,"-7,825","-50,7728"
221,https://en.wikipedia.org/wiki/Ouril%C3%A2ndia_do_Norte,"-6,755","-51,0838888888889"
222,https://en.wikipedia.org/wiki/S%C3%A3o_F%C3%A9lix_do_Xingu,"-6,63333333333333","-51,9833333333333"
223,https://en.wikipedia.org/wiki/Tucum%C3%A3,"-6,75194444444445","-51,1538888888889"
224,https://en.wikipedia.org/wiki/Breu_Branco,"-3,7789","-49,5675"
225,https://en.wikipedia.org/wiki/Itupiranga,"-5,15","-49,3333333333333"
226,https://en.wikipedia.org/wiki/Jacund%C3%A1,"-4,45083333333333","-49,1158333333333"
227,https://en.wikipedia.org/wiki/Nova_Ipixuna,"-4,92083","-49,0769"
228,https://en.wikipedia.org/wiki/Novo_Repartimento,"-4,25111111111111","-49,9469444444444"
229,https://en.wikipedia.org/wiki/Tucuru%C3%AD,"-3,76777777777778","-49,6727777777778"
230,https://en.wikipedia.org/wiki/Altamira_Par%C3%A1,"-3,20277777777778","-52,2058333333333"
231,https://en.wikipedia.org/wiki/Anapu,"-3,47222222222222","-51,1977777777778"
232,https://en.wikipedia.org/wiki/Brasil_Novo,"-3,26194","-52,6678"
233,https://en.wikipedia.org/wiki/Medicil%C3%A2ndia,"-3,44583","-52,8889"
234,https://en.wikipedia.org/wiki/Pacaj%C3%A1,"-3,83778","-50,6378"
235,https://en.wikipedia.org/wiki/Senador_Jos%C3%A9_Porf%C3%ADrio,"-2,58333333333333","-51,9166666666667"
236,https://en.wikipedia.org/wiki/Uruar%C3%A1,"-3,71778","-53,7369"
237,https://en.wikipedia.org/wiki/Vit%C3%B3ria_do_Xingu,"-2,88","-52,01"
238,https://en.wikipedia.org/wiki/Aveiro_Par%C3%A1,"-3,61666666666667","-55,3166666666667"
239,https://en.wikipedia.org/wiki/Itaituba,"-4,2683","-55,9925"
240,https://en.wikipedia.org/wiki/Jacareacanga,"-6,2226","-57,7617"
241,https://en.wikipedia.org/wiki/Novo_Progresso,"-7,14694","-55,3819"
242,https://en.wikipedia.org/wiki/Rur%C3%B3polis,"-4,09583","-54,91"
243,https://en.wikipedia.org/wiki/Trair%C3%A3o,"-4,5739","-55,9433"
244,https://en.wikipedia.org/wiki/Alvorada_d%27Oeste,"-11,3413888888889","-62,2863888888889"
245,https://en.wikipedia.org/wiki/Nova_Brasil%C3%A2ndia_d%27Oeste,"-11,7197222222222","-62,3158333333333"
246,https://en.wikipedia.org/wiki/S%C3%A3o_Miguel_do_Guapor%C3%A9,"-11,6936111111111","-62,7113888888889"
247,https://en.wikipedia.org/wiki/Seringueiras,"-11,7980555555556","-63,0311111111111"
248,https://en.wikipedia.org/wiki/Alto_Para%C3%ADso,"-9,71305555555555","-63,3208333333333"
249,https://en.wikipedia.org/wiki/Ariquemes,"-9,9083","-63,0336"
250,https://en.wikipedia.org/wiki/Cacaul%C3%A2ndia,"-10,33917","-62,89528"
251,https://en.wikipedia.org/wiki/Machadinho_d%27Oeste,"-9,42527777777778","-61,9975"
252,https://en.wikipedia.org/wiki/Monte_Negro_Rond%C3%B4nia,"-10,2944444444444","-63,3252777777778"
253,https://en.wikipedia.org/wiki/Rio_Crespo,"-9,705","-62,8997222222222"
254,https://en.wikipedia.org/wiki/Vale_do_Anari,"-9,8575","-62,1747222222222"
255,https://en.wikipedia.org/wiki/Alta_Floresta_d%27Oeste,"-11,9680555555556","-61,9541666666667"
256,https://en.wikipedia.org/wiki/Alto_Alegre_dos_Parecis,"-12,1277777777778","-61,8508333333333"
257,https://en.wikipedia.org/wiki/Cacoal,"-11,43861","-61,44722"
258,https://en.wikipedia.org/wiki/Castanheiras,"-11,4175","-61,9386111111111"
259,https://en.wikipedia.org/wiki/Espig%C3%A3o_d%27Oeste,"-11,5247222222222","-61,0127777777778"
260,https://en.wikipedia.org/wiki/Ministro_Andreazza,"-11,1969444444444","-61,5169444444444"
261,https://en.wikipedia.org/wiki/Novo_Horizonte_do_Oeste,"-11,71",-62
262,https://en.wikipedia.org/wiki/Rolim_de_Moura,"-11,7255555555556","-61,7780555555556"
263,https://en.wikipedia.org/wiki/Santa_Luzia_d%27Oeste,"-11,9080555555556","-61,7788888888889"
264,https://en.wikipedia.org/wiki/Cabixi,"-13,4977777777778","-60,5541666666667"
265,https://en.wikipedia.org/wiki/Cerejeiras,"-13,1888888888889","-60,8122222222222"
266,https://en.wikipedia.org/wiki/Colorado_do_Oeste,"-13,1166666666667","-60,5416666666667"
267,https://en.wikipedia.org/wiki/Corumbiara,"-12,9619444444444","-60,87"
268,https://en.wikipedia.org/wiki/Pimenteiras_do_Oeste,"-13,4825","-61,0466666666667"
269,https://en.wikipedia.org/wiki/Governador_Jorge_Teixeira,"-10,525","-62,6438888888889"
270,https://en.wikipedia.org/wiki/Jaru_Rond%C3%B4nia,"-10,4388888888889","-62,4663888888889"
271,https://en.wikipedia.org/wiki/Ji-Paran%C3%A1,"-10,8852777777778","-61,9516666666667"
272,https://en.wikipedia.org/wiki/Mirante_da_Serra,"-11,0297222222222","-62,675"
273,https://en.wikipedia.org/wiki/Nova_Uni%C3%A3o_Rond%C3%B4nia,"-10,9038888888889","-62,5608333333333"
274,https://en.wikipedia.org/wiki/Ouro_Preto_do_Oeste,"-10,7480555555556","-62,2158333333333"
275,https://en.wikipedia.org/wiki/Presidente_M%C3%A9dici_Rond%C3%B4nia,"-11,1758333333333","-61,9008333333333"
276,https://en.wikipedia.org/wiki/Teixeir%C3%B3polis,"-10,9175","-62,2494444444444"
277,https://en.wikipedia.org/wiki/Theobroma_Rond%C3%B4nia,"-10,2388888888889","-62,3583333333333"
278,https://en.wikipedia.org/wiki/Urup%C3%A1,"-11,1405555555556","-62,3608333333333"
279,https://en.wikipedia.org/wiki/Vale_do_Para%C3%ADso_Rond%C3%B4nia,"-10,4477777777778","-62,1341666666667"
280,https://en.wikipedia.org/wiki/Chupinguaia,"-12,5522222222222","-60,8997222222222"
281,https://en.wikipedia.org/wiki/Parecis_Rond%C3%B4nia,"-12,1961111111111","-61,6013888888889"
282,https://en.wikipedia.org/wiki/Pimenta_Bueno,"-11,6725","-61,1936111111111"
283,https://en.wikipedia.org/wiki/Primavera_de_Rond%C3%B4nia,"-11,8169444444444","-61,3227777777778"
284,https://en.wikipedia.org/wiki/S%C3%A3o_Felipe_d%27Oeste,"-11,9025","-61,5022222222222"
